"title","filename","verbete","seq","qid","qurl","qlabel","qcountry","qdescr"
"Geraldo Rocha","4628","https://github.com/cpdoc/dhbb/blob/master/text/4628.text","0","Q106545536","http://www.wikidata.org/entity/Q106545536","Geraldo Rocha","",""
"Geraldo Rocha","4628","https://github.com/cpdoc/dhbb/blob/master/text/4628.text","1","Q28967921","http://www.wikidata.org/entity/Q28967921","Geraldo Rocha Pereira","Q155","association football player"
"Gilvan  Rocha","4629","https://github.com/cpdoc/dhbb/blob/master/text/4629.text","","","","","",""
"Antônio Bandeira","463","https://github.com/cpdoc/dhbb/blob/master/text/463.text","0","Q41548","http://www.wikidata.org/entity/Q41548","Antonio Banderas","Q29","Spanish actor (born 1960)"
"Antônio Bandeira","463","https://github.com/cpdoc/dhbb/blob/master/text/463.text","1","Q9620932","http://www.wikidata.org/entity/Q9620932","Antônio Bandeira","Q155","Brazilian painter (1922-1967)"
"Antônio Bandeira","463","https://github.com/cpdoc/dhbb/blob/master/text/463.text","2","Q29459150","http://www.wikidata.org/entity/Q29459150","Antonio Carlos Bandeira","","researcher"
"João Rocha","4630","https://github.com/cpdoc/dhbb/blob/master/text/4630.text","0","Q10312143","http://www.wikidata.org/entity/Q10312143","João Rocha","Q45","Portuguese sports manager and entrepreneur (1930-2013)"
"João Rocha","4630","https://github.com/cpdoc/dhbb/blob/master/text/4630.text","1","Q52726887","http://www.wikidata.org/entity/Q52726887","Joao Rocha","Q45","cyclist"
"João Rocha","4630","https://github.com/cpdoc/dhbb/blob/master/text/4630.text","2","Q83933818","http://www.wikidata.org/entity/Q83933818","João M Rocha","","researcher"
"Jones Rocha","4631","https://github.com/cpdoc/dhbb/blob/master/text/4631.text","","","","","",""
"José Ferraz Da Rocha","4632","https://github.com/cpdoc/dhbb/blob/master/text/4632.text","0","Q25929873","http://www.wikidata.org/entity/Q25929873","José Ferraz da Rocha","Q155","Brazilian military chief of staff of the Armed Forces under João Figueiredo"
"José Gomes Da Rocha","4633","https://github.com/cpdoc/dhbb/blob/master/text/4633.text","0","Q10309521","http://www.wikidata.org/entity/Q10309521","José Gomes da Rocha","Q155","Brazilian politician (1958-2016)"
"José  Rocha","4634","https://github.com/cpdoc/dhbb/blob/master/text/4634.text","","","","","",""
"Lauro Reginaldo Da Rocha","4635","https://github.com/cpdoc/dhbb/blob/master/text/4635.text","0","Q94658569","http://www.wikidata.org/entity/Q94658569","Lauro Reginaldo da Rocha","",""
"Louremberg Nunes  Rocha","4636","https://github.com/cpdoc/dhbb/blob/master/text/4636.text","","","","","",""
"Luís Rocha","4637","https://github.com/cpdoc/dhbb/blob/master/text/4637.text","0","Q10321638","http://www.wikidata.org/entity/Q10321638","Luís Rocha","Q155","Brazilian politician"
"Luís Rocha","4637","https://github.com/cpdoc/dhbb/blob/master/text/4637.text","1","Q117356309","http://www.wikidata.org/entity/Q117356309","Luis Rocha","Q45","Portuguese rally driver"
"Luís Rocha","4637","https://github.com/cpdoc/dhbb/blob/master/text/4637.text","2","Q60160729","http://www.wikidata.org/entity/Q60160729","Luís A Rocha","","researcher ORCID ID = 0000-0002-7219-1518"
"Moreira Da Rocha","4638","https://github.com/cpdoc/dhbb/blob/master/text/4638.text","0","Q42885617","http://www.wikidata.org/entity/Q42885617","Moreira da Rocha","","Wikimedia disambiguation page"
"Munhoz Da Rocha","4639","https://github.com/cpdoc/dhbb/blob/master/text/4639.text","0","Q42885607","http://www.wikidata.org/entity/Q42885607","Munhoz da Rocha","","Wikimedia disambiguation page"
"César Bandeira","464","https://github.com/cpdoc/dhbb/blob/master/text/464.text","0","Q10263099","http://www.wikidata.org/entity/Q10263099","César Bandeira","Q155","politician"
"Neves Da Rocha","4640","https://github.com/cpdoc/dhbb/blob/master/text/4640.text","","","","","",""
"Nunes Rocha","4641","https://github.com/cpdoc/dhbb/blob/master/text/4641.text","","","","","",""
"Olávio Rocha","4642","https://github.com/cpdoc/dhbb/blob/master/text/4642.text","","","","","",""
"Paulo Munhoz Da Rocha","4643","https://github.com/cpdoc/dhbb/blob/master/text/4643.text","0","Q18707108","http://www.wikidata.org/entity/Q18707108","Paulo Munhoz da Rocha","Q155","Brazilian engineer and politician"
"Paulo  Rocha","4644","https://github.com/cpdoc/dhbb/blob/master/text/4644.text","","","","","",""
"Plácido Rocha","4645","https://github.com/cpdoc/dhbb/blob/master/text/4645.text","","","","","",""
"Roberto Rocha","4646","https://github.com/cpdoc/dhbb/blob/master/text/4646.text","0","Q18708106","http://www.wikidata.org/entity/Q18708106","Roberto Rocha","Q155","Brazilian politician"
"Roberto Rocha","4646","https://github.com/cpdoc/dhbb/blob/master/text/4646.text","1","Q64849156","http://www.wikidata.org/entity/Q64849156","Roberto Luiz Amaral da Rocha","Q155","politician from Brazil"
"Roberto Rocha","4646","https://github.com/cpdoc/dhbb/blob/master/text/4646.text","2","Q64862078","http://www.wikidata.org/entity/Q64862078","Roberto Ferreira da Rocha","Q155","politician from Brazil"
"Sebastião Rocha","4647","https://github.com/cpdoc/dhbb/blob/master/text/4647.text","0","Q10369142","http://www.wikidata.org/entity/Q10369142","Sebastião Rocha","Q155","Brazilian association football manager"
"Sebastião Rocha","4647","https://github.com/cpdoc/dhbb/blob/master/text/4647.text","1","Q9334814","http://www.wikidata.org/entity/Q9334814","Sebastião Rocha","Q155","Brazilian association football player (1941-1984)"
"Sebastião Rocha","4647","https://github.com/cpdoc/dhbb/blob/master/text/4647.text","2","Q10369143","http://www.wikidata.org/entity/Q10369143","Sebastião Rocha Leal Júnior","Q155","Brazilian politician"
"Vilmar  Rocha","4648","https://github.com/cpdoc/dhbb/blob/master/text/4648.text","","","","","",""
"Horst Röding","4649","https://github.com/cpdoc/dhbb/blob/master/text/4649.text","0","Q121366764","http://www.wikidata.org/entity/Q121366764","Horst Röding","Q183","German diplomat (1920-1999)"
"Udson  Bandeira","465","https://github.com/cpdoc/dhbb/blob/master/text/465.text","","","","","",""
"João Rodolfo","4650","https://github.com/cpdoc/dhbb/blob/master/text/4650.text","0","Q61877663","http://www.wikidata.org/entity/Q61877663","João Rodolfo do Rêgo Silva","Q155","Brazilian politician"
"João Rodolfo","4650","https://github.com/cpdoc/dhbb/blob/master/text/4650.text","1","Q16337643","http://www.wikidata.org/entity/Q16337643","João Rodolfo Ribeiro Gonçalves","Q155","Brazilian politician"
"Rodrigues Júnior, Sebastião","4651","https://github.com/cpdoc/dhbb/blob/master/text/4651.text","","","","","",""
"Afrânio Rodrigues","4652","https://github.com/cpdoc/dhbb/blob/master/text/4652.text","0","Q54086991","http://www.wikidata.org/entity/Q54086991","Afrânio Rodrigues da Cunha","Q155","Brazilian politician"
"Agostinho Rodrigues","4653","https://github.com/cpdoc/dhbb/blob/master/text/4653.text","","","","","",""
"Antônio Eusébio Da Costa Rodrigues","4654","https://github.com/cpdoc/dhbb/blob/master/text/4654.text","0","Q62108313","http://www.wikidata.org/entity/Q62108313","Antônio Eusébio da Costa Rodrigues","Q155","Brazilian politician (1915-1989)"
"Antônio Rodrigues","4655","https://github.com/cpdoc/dhbb/blob/master/text/4655.text","0","Q9620096","http://www.wikidata.org/entity/Q9620096","António Rodrigues","","Wikimedia disambiguation page"
"Antônio Rodrigues","4655","https://github.com/cpdoc/dhbb/blob/master/text/4655.text","1","Q122964868","http://www.wikidata.org/entity/Q122964868","Antônio Rodrigues","Q155","Brazilian lawyer, teacher and politician"
"Antônio Rodrigues","4655","https://github.com/cpdoc/dhbb/blob/master/text/4655.text","2","Q9158197","http://www.wikidata.org/entity/Q9158197","António Rodrigues","Q45","Portuguese athletics competitor"
"Ari Rodrigues","4656","https://github.com/cpdoc/dhbb/blob/master/text/4656.text","","","","","",""
"Arlindo Rodrigues","4657","https://github.com/cpdoc/dhbb/blob/master/text/4657.text","0","Q16493670","http://www.wikidata.org/entity/Q16493670","Arlindo Rodrigues","","Brazilian carnavalesco"
"Caldas Rodrigues","4658","https://github.com/cpdoc/dhbb/blob/master/text/4658.text","","","","","",""
"César Augusto Parga Rodrigues","4659","https://github.com/cpdoc/dhbb/blob/master/text/4659.text","0","Q60051218","http://www.wikidata.org/entity/Q60051218","Parga Rodrigues","Q155","Brazilian military personnel"
"Agildo Barata","466","https://github.com/cpdoc/dhbb/blob/master/text/466.text","0","Q16143567","http://www.wikidata.org/entity/Q16143567","Agildo Barata","Q155","Brazilian politician"
"Agildo Barata","466","https://github.com/cpdoc/dhbb/blob/master/text/466.text","1","Q9587972","http://www.wikidata.org/entity/Q9587972","Agildo Ribeiro","Q155","Brazilian actor"
"Chagas Rodrigues","4660","https://github.com/cpdoc/dhbb/blob/master/text/4660.text","0","Q10285287","http://www.wikidata.org/entity/Q10285287","Chagas Rodrigues","Q155","brazilian lawyer and politician"
"Egberto De Paula Pessoa Rodrigues","4661","https://github.com/cpdoc/dhbb/blob/master/text/4661.text","0","Q42871532","http://www.wikidata.org/entity/Q42871532","Egberto Rodrigues","Q155","Brazilian politician (1908-1964)"
"Eliel Rodrigues","4662","https://github.com/cpdoc/dhbb/blob/master/text/4662.text","0","Q47011476","http://www.wikidata.org/entity/Q47011476","Eliel Rodrigues","Q155","Brazilian politician"
"Esteves Rodrigues","4663","https://github.com/cpdoc/dhbb/blob/master/text/4663.text","","","","","",""
"Expedito Rodrigues","4664","https://github.com/cpdoc/dhbb/blob/master/text/4664.text","","","","","",""
"Filemon Rodrigues","4665","https://github.com/cpdoc/dhbb/blob/master/text/4665.text","0","Q56352056","http://www.wikidata.org/entity/Q56352056","Filemon Rodrigues da Silva","Q155","Brazilian politician"
"Francisco Rodrigues","4666","https://github.com/cpdoc/dhbb/blob/master/text/4666.text","0","Q2713004","http://www.wikidata.org/entity/Q2713004","Francisco Rodrigues","Q155","Brazilian footballer and manager (1925-1988)"
"Francisco Rodrigues","4666","https://github.com/cpdoc/dhbb/blob/master/text/4666.text","1","Q5483881","http://www.wikidata.org/entity/Q5483881","Francisco Rodrigues","","Wikimedia disambiguation page"
"Francisco Rodrigues","4666","https://github.com/cpdoc/dhbb/blob/master/text/4666.text","2","Q10285126","http://www.wikidata.org/entity/Q10285126","Francisco Rodrigues","Q45",""
"Helvécio Coelho Rodrigues","4667","https://github.com/cpdoc/dhbb/blob/master/text/4667.text","0","Q42564901","http://www.wikidata.org/entity/Q42564901","Coelho Rodrigues","Q155","Brazilian politician"
"Irajá Rodrigues","4668","https://github.com/cpdoc/dhbb/blob/master/text/4668.text","0","Q47011481","http://www.wikidata.org/entity/Q47011481","Irajá Rodrigues","Q155","Brazilian politician"
"José Antônio De Figueiredo Rodrigues","4669","https://github.com/cpdoc/dhbb/blob/master/text/4669.text","0","Q43473683","http://www.wikidata.org/entity/Q43473683","José Antônio de Figueiredo Rodrigues","Q155","Brazilian politician (1873-1949)"
"Júlio Barata","467","https://github.com/cpdoc/dhbb/blob/master/text/467.text","0","Q10313376","http://www.wikidata.org/entity/Q10313376","Júlio Barata","Q155","Brazilian lawyer, journalist and university professor, former Minister of Labor"
"José De Lerner Rodrigues","4670","https://github.com/cpdoc/dhbb/blob/master/text/4670.text","0","Q48123288","http://www.wikidata.org/entity/Q48123288","José de Lerner Rodrigues","Q155","Brazilian politician"
"Lauro Rodrigues","4671","https://github.com/cpdoc/dhbb/blob/master/text/4671.text","0","Q10316618","http://www.wikidata.org/entity/Q10316618","Lauro Rodrigues","Q155","Brazilian politician"
"Luís Alberto Rodrigues","4672","https://github.com/cpdoc/dhbb/blob/master/text/4672.text","","","","","",""
"Manuel Rodrigues","4673","https://github.com/cpdoc/dhbb/blob/master/text/4673.text","0","Q10514017","http://www.wikidata.org/entity/Q10514017","Manuel Rodrigues","Q45","footballer"
"Manuel Rodrigues","4673","https://github.com/cpdoc/dhbb/blob/master/text/4673.text","1","Q28133155","http://www.wikidata.org/entity/Q28133155","Manuel Rodrigues","Q142","French racecar driver"
"Manuel Rodrigues","4673","https://github.com/cpdoc/dhbb/blob/master/text/4673.text","2","Q10324470","http://www.wikidata.org/entity/Q10324470","Manuel Rodrigues","Q45","Portuguese association football player"
"Martins Rodrigues","4674","https://github.com/cpdoc/dhbb/blob/master/text/4674.text","","","","","",""
"Nárcio Rodrigues","4675","https://github.com/cpdoc/dhbb/blob/master/text/4675.text","0","Q16337971","http://www.wikidata.org/entity/Q16337971","Narcio Rodrigues","Q155","Brazilian politician"
"Nílton Rodrigues","4676","https://github.com/cpdoc/dhbb/blob/master/text/4676.text","","","","","",""
"Orensi Rodrigues","4677","https://github.com/cpdoc/dhbb/blob/master/text/4677.text","","","","","",""
"Paulo Mário Da Cunha Rodrigues","4678","https://github.com/cpdoc/dhbb/blob/master/text/4678.text","0","Q10346723","http://www.wikidata.org/entity/Q10346723","Paulo Mário da Cunha Rodrigues","Q155",""
"Ostoja Roguski","4679","https://github.com/cpdoc/dhbb/blob/master/text/4679.text","0","Q10342317","http://www.wikidata.org/entity/Q10342317","Ostoja Roguski","Q155",""
"Magalhães Barata","468","https://github.com/cpdoc/dhbb/blob/master/text/468.text","0","Q2008546","http://www.wikidata.org/entity/Q2008546","Magalhães Barata","Q155","municipality of the state of Pará, Brazil"
"Elton Rohnelt","4680","https://github.com/cpdoc/dhbb/blob/master/text/4680.text","0","Q113506083","http://www.wikidata.org/entity/Q113506083","Elton Rohnelt","",""
"Machado  Rolemberg","4681","https://github.com/cpdoc/dhbb/blob/master/text/4681.text","","","","","",""
"Roberto Rolemberg","4682","https://github.com/cpdoc/dhbb/blob/master/text/4682.text","","","","","",""
"Francisco Rolim","4683","https://github.com/cpdoc/dhbb/blob/master/text/4683.text","0","Q58213381","http://www.wikidata.org/entity/Q58213381","Francisco Rolim","",""
"Moésia Rolim","4684","https://github.com/cpdoc/dhbb/blob/master/text/4684.text","","","","","",""
"Armando Rollemberg","4685","https://github.com/cpdoc/dhbb/blob/master/text/4685.text","0","Q96099304","http://www.wikidata.org/entity/Q96099304","Armando Rollemberg","",""
"Carlos Valdemar Rollemberg","4686","https://github.com/cpdoc/dhbb/blob/master/text/4686.text","","","","","",""
"Francisco Rollemberg","4687","https://github.com/cpdoc/dhbb/blob/master/text/4687.text","0","Q10285138","http://www.wikidata.org/entity/Q10285138","Francisco Rollemberg","Q155","Brazilian politician"
"José Rollemberg","4688","https://github.com/cpdoc/dhbb/blob/master/text/4688.text","0","Q10310469","http://www.wikidata.org/entity/Q10310469","José Rollemberg Leite","Q155","Brazilian engineer and politician"
"José Rollemberg","4688","https://github.com/cpdoc/dhbb/blob/master/text/4688.text","1","Q93392777","http://www.wikidata.org/entity/Q93392777","José Rollemberg Leite City Park","Q155","urban public park in the city of Aracaju, Sergipe"
"João Roma","4689","https://github.com/cpdoc/dhbb/blob/master/text/4689.text","0","Q59204311","http://www.wikidata.org/entity/Q59204311","João Roma","Q155","Brazilian lawyer and politician, former Minister of Citizenship"
"João Roma","4689","https://github.com/cpdoc/dhbb/blob/master/text/4689.text","1","Q110656901","http://www.wikidata.org/entity/Q110656901","Conjunto Habitacional João Roma","Q155","neighborhood of Laranjal Paulista, Brazil"
"João Roma","4689","https://github.com/cpdoc/dhbb/blob/master/text/4689.text","2","Q65173174","http://www.wikidata.org/entity/Q65173174","João Romário Carvalho","Q155",""
"Rui Guilherme Barata","469","https://github.com/cpdoc/dhbb/blob/master/text/469.text","","","","","",""
"Ênio Romagnolli","4690","https://github.com/cpdoc/dhbb/blob/master/text/4690.text","","","","","",""
"Paulo Romano","4691","https://github.com/cpdoc/dhbb/blob/master/text/4691.text","0","Q2469612","http://www.wikidata.org/entity/Q2469612","Paolo Romano","","15th century Italian sculptor"
"Rosemburgo Romano","4692","https://github.com/cpdoc/dhbb/blob/master/text/4692.text","","","","","",""
"Romão Júnior, Antônio José","4693","https://github.com/cpdoc/dhbb/blob/master/text/4693.text","","","","","",""
"Wilson Romão","4694","https://github.com/cpdoc/dhbb/blob/master/text/4694.text","","","","","",""
"Romeiro Neto, João","4695","https://github.com/cpdoc/dhbb/blob/master/text/4695.text","","","","","",""
"Jorge Alberto Romeiro","4696","https://github.com/cpdoc/dhbb/blob/master/text/4696.text","","","","","",""
"Romero Filho","4697","https://github.com/cpdoc/dhbb/blob/master/text/4697.text","","","","","",""
"José Romero","4698","https://github.com/cpdoc/dhbb/blob/master/text/4698.text","0","Q42564918","http://www.wikidata.org/entity/Q42564918","José Romero","Q155","Brazilian politician"
"José Romero","4698","https://github.com/cpdoc/dhbb/blob/master/text/4698.text","1","Q42290600","http://www.wikidata.org/entity/Q42290600","José M. Romero","","researcher"
"José Romero","4698","https://github.com/cpdoc/dhbb/blob/master/text/4698.text","2","Q3186554","http://www.wikidata.org/entity/Q3186554","José Romero Martínez","Q29","Spanish bullfighter"
"Robson Romero","4699","https://github.com/cpdoc/dhbb/blob/master/text/4699.text","","","","","",""
"José Armando Afonseca","47","https://github.com/cpdoc/dhbb/blob/master/text/47.text","","","","","",""
"Arnaldo Rodrigues Barbalho","470","https://github.com/cpdoc/dhbb/blob/master/text/470.text","","","","","",""
"Cândido Rondon","4700","https://github.com/cpdoc/dhbb/blob/master/text/4700.text","0","Q961743","http://www.wikidata.org/entity/Q961743","Cândido Rondon","Q155","Brazilian explorer and officer"
"Joaquim Vicente Rondon","4701","https://github.com/cpdoc/dhbb/blob/master/text/4701.text","","","","","",""
"Ari Dos Santos Rongel","4702","https://github.com/cpdoc/dhbb/blob/master/text/4702.text","","","","","",""
"Padre Roque","4703","https://github.com/cpdoc/dhbb/blob/master/text/4703.text","0","Q105532093","http://www.wikidata.org/entity/Q105532093","Padre Roque","","brazilian priest and politician"
"Padre Roque","4703","https://github.com/cpdoc/dhbb/blob/master/text/4703.text","1","Q64833006","http://www.wikidata.org/entity/Q64833006","Jose Roque Neto","Q155","politician from Brazil"
"Padre Roque","4703","https://github.com/cpdoc/dhbb/blob/master/text/4703.text","2","Q245621","http://www.wikidata.org/entity/Q245621","Roque González de Santa Cruz","Q80702","Paraguayan missionary"
"Claudionor Roriz","4704","https://github.com/cpdoc/dhbb/blob/master/text/4704.text","","","","","",""
"Joaquim Roriz","4705","https://github.com/cpdoc/dhbb/blob/master/text/4705.text","0","Q2384480","http://www.wikidata.org/entity/Q2384480","Joaquim Roriz","Q155","Brazilian politician (1936-2018)"
"Joaquim Roriz","4705","https://github.com/cpdoc/dhbb/blob/master/text/4705.text","1","Q117087582","http://www.wikidata.org/entity/Q117087582","Joaquim Roriz Neto","",""
"Wilson Roriz","4706","https://github.com/cpdoc/dhbb/blob/master/text/4706.text","0","Q105582001","http://www.wikidata.org/entity/Q105582001","Wilson Roriz","",""
"Rosa Filho, Querubim","4707","https://github.com/cpdoc/dhbb/blob/master/text/4707.text","","","","","",""
"Angelino Rosa","4708","https://github.com/cpdoc/dhbb/blob/master/text/4708.text","0","Q16490596","http://www.wikidata.org/entity/Q16490596","Angelino Rosa","Q155","Brazilian politician"
"Angelino Rosa","4708","https://github.com/cpdoc/dhbb/blob/master/text/4708.text","1","Q3616839","http://www.wikidata.org/entity/Q3616839","Angelino Rosa","Q38","Italian footballer (1948-2009)"
"Avenir Rosa","4709","https://github.com/cpdoc/dhbb/blob/master/text/4709.text","","","","","",""
"Elcione Barbalho","471","https://github.com/cpdoc/dhbb/blob/master/text/471.text","0","Q10271244","http://www.wikidata.org/entity/Q10271244","Elcione Barbalho","Q155","Brazilian politician"
"Elcione Barbalho","471","https://github.com/cpdoc/dhbb/blob/master/text/471.text","1","Q10271246","http://www.wikidata.org/entity/Q10271246","Elcione Barbalho (bairro de Santarém)","Q155","neighborhood in Santarém"
"Cilon Rosa","4710","https://github.com/cpdoc/dhbb/blob/master/text/4710.text","","","","","",""
"Dilmar De Vasconcelos Rosa","4711","https://github.com/cpdoc/dhbb/blob/master/text/4711.text","","","","","",""
"Feu  Rosa","4712","https://github.com/cpdoc/dhbb/blob/master/text/4712.text","","","","","",""
"Feu  Rosa(2)","4713","https://github.com/cpdoc/dhbb/blob/master/text/4713.text","","","","","",""
"João Rosa","4714","https://github.com/cpdoc/dhbb/blob/master/text/4714.text","0","Q62058444","http://www.wikidata.org/entity/Q62058444","Joao G. Rosa","Q45","researcher"
"João Rosa","4714","https://github.com/cpdoc/dhbb/blob/master/text/4714.text","1","Q106510671","http://www.wikidata.org/entity/Q106510671","João Rosa","Q45670","Portuguese actor (1843-1910)"
"João Rosa","4714","https://github.com/cpdoc/dhbb/blob/master/text/4714.text","2","Q10312176","http://www.wikidata.org/entity/Q10312176","João Rosa","Q45","Portuguese actor"
"Luís Cláudio De Freitas Rosa","4715","https://github.com/cpdoc/dhbb/blob/master/text/4715.text","0","Q42564962","http://www.wikidata.org/entity/Q42564962","Luís Cláudio","Q155","Brazilian politician"
"Otelo Rosa","4716","https://github.com/cpdoc/dhbb/blob/master/text/4716.text","0","Q10342452","http://www.wikidata.org/entity/Q10342452","Otelo Rodrigues Rosa","Q155","Brazilian journalist (1889-1956)"
"Rubem Rosa","4717","https://github.com/cpdoc/dhbb/blob/master/text/4717.text","","","","","",""
"Betinho Rosado","4718","https://github.com/cpdoc/dhbb/blob/master/text/4718.text","0","Q16498108","http://www.wikidata.org/entity/Q16498108","Betinho Rosado","Q155","Brazilian politician"
"Dix Rosado-Huit","4719","https://github.com/cpdoc/dhbb/blob/master/text/4719.text","","","","","",""
"Jáder Barbalho","472","https://github.com/cpdoc/dhbb/blob/master/text/472.text","0","Q3806086","http://www.wikidata.org/entity/Q3806086","Jader Barbalho","Q155","Brazilian politician"
"Jáder Barbalho","472","https://github.com/cpdoc/dhbb/blob/master/text/472.text","1","Q115945653","http://www.wikidata.org/entity/Q115945653","Jader Barbalho Filho","","10.º Ministro das Cidades do Brasil"
"Dix Rosado-Sept","4720","https://github.com/cpdoc/dhbb/blob/master/text/4720.text","","","","","",""
"Laire Rosado","4721","https://github.com/cpdoc/dhbb/blob/master/text/4721.text","0","Q24040297","http://www.wikidata.org/entity/Q24040297","Laíre Rosado Filho","Q155","Brazilian politician"
"Vingt Rosado","4722","https://github.com/cpdoc/dhbb/blob/master/text/4722.text","0","Q47011556","http://www.wikidata.org/entity/Q47011556","Vingt Rosado","Q155","Brazilian politician"
"Vingt Rosado","4722","https://github.com/cpdoc/dhbb/blob/master/text/4722.text","1","Q10391561","http://www.wikidata.org/entity/Q10391561","Vingt-Rosado","Q155","human settlement in Brazil"
"Hélio Rosas","4723","https://github.com/cpdoc/dhbb/blob/master/text/4723.text","0","Q47011437","http://www.wikidata.org/entity/Q47011437","Hélio Rosas","Q155","Brazilian politician"
"Alberto Roselli","4724","https://github.com/cpdoc/dhbb/blob/master/text/4724.text","0","Q43471804","http://www.wikidata.org/entity/Q43471804","Alberto Roselli","Q155","Brazilian politician"
"Max Rosenmann","4725","https://github.com/cpdoc/dhbb/blob/master/text/4725.text","0","Q6795197","http://www.wikidata.org/entity/Q6795197","Max Rosenmann","Q155","Brazilian politician"
"Rospide Neto","4726","https://github.com/cpdoc/dhbb/blob/master/text/4726.text","","","","","",""
"Altamiro Rossato","4727","https://github.com/cpdoc/dhbb/blob/master/text/4727.text","0","Q434268","http://www.wikidata.org/entity/Q434268","Altamiro Rossato","Q155","former Roman Catholic archbishop from Brazil"
"Nadir Rosseti","4728","https://github.com/cpdoc/dhbb/blob/master/text/4728.text","0","Q85875897","http://www.wikidata.org/entity/Q85875897","Nadir Rosseti","",""
"Miguel Rosseto","4729","https://github.com/cpdoc/dhbb/blob/master/text/4729.text","","","","","",""
"Antônio Bárbara","473","https://github.com/cpdoc/dhbb/blob/master/text/473.text","","","","","",""
"Agnelo Rossi","4730","https://github.com/cpdoc/dhbb/blob/master/text/4730.text","0","Q394410","http://www.wikidata.org/entity/Q394410","Agnelo Rossi","Q155","Catholic cardinal (1913-1995)"
"Francisco Rossi","4731","https://github.com/cpdoc/dhbb/blob/master/text/4731.text","0","Q10285140","http://www.wikidata.org/entity/Q10285140","Francisco Rossi","Q155","Brazilian lawyer"
"Wagner Rossi","4732","https://github.com/cpdoc/dhbb/blob/master/text/4732.text","0","Q10392874","http://www.wikidata.org/entity/Q10392874","Wagner Rossi","Q155","Brazilian politician"
"Sérgio Paulo Rouanet","4733","https://github.com/cpdoc/dhbb/blob/master/text/4733.text","0","Q378416","http://www.wikidata.org/entity/Q378416","Sérgio Paulo Rouanet","Q155","Brazilian author"
"William Rountree","4734","https://github.com/cpdoc/dhbb/blob/master/text/4734.text","","","","","",""
"Agenor De Roure","4735","https://github.com/cpdoc/dhbb/blob/master/text/4735.text","0","Q9587797","http://www.wikidata.org/entity/Q9587797","Agenor Lafayette de Roure","Q155","Brazilian politician"
"Floriano Rubim","4736","https://github.com/cpdoc/dhbb/blob/master/text/4736.text","","","","","",""
"Rupp Júnior, Henrique","4737","https://github.com/cpdoc/dhbb/blob/master/text/4737.text","","","","","",""
"Valdemar Rupp","4738","https://github.com/cpdoc/dhbb/blob/master/text/4738.text","","","","","",""
"John Russell","4739","https://github.com/cpdoc/dhbb/blob/master/text/4739.text","0","Q157259","http://www.wikidata.org/entity/Q157259","John Russell, 1st Earl Russell","Q161885","Prime Minister of the United Kingdom from 1846 to 1852 and 1865 to 1866"
"John Russell","4739","https://github.com/cpdoc/dhbb/blob/master/text/4739.text","1","Q1030465","http://www.wikidata.org/entity/Q1030465","John Russell","Q30","American actor (1921–1991)"
"John Russell","4739","https://github.com/cpdoc/dhbb/blob/master/text/4739.text","2","Q6255995","http://www.wikidata.org/entity/Q6255995","John Russell","Q145","English painter (1745-1806)"
"Leonardo Barbieri","474","https://github.com/cpdoc/dhbb/blob/master/text/474.text","0","Q42726850","http://www.wikidata.org/entity/Q42726850","Leonardo Barbieri","Q30","American painter and photographer, 1818-1896"
"Antônio Russo","4740","https://github.com/cpdoc/dhbb/blob/master/text/4740.text","0","Q3620135","http://www.wikidata.org/entity/Q3620135","Antonio Russo","Q38","Italian journalist"
"Antônio Russo","4740","https://github.com/cpdoc/dhbb/blob/master/text/4740.text","1","Q9618250","http://www.wikidata.org/entity/Q9618250","Antonio Russo","Q155","Brazilian businessman and politician"
"Antônio Russo","4740","https://github.com/cpdoc/dhbb/blob/master/text/4740.text","2","Q46653000","http://www.wikidata.org/entity/Q46653000","Antonio Russo","","researcher (ORCID 0000-0002-5681-5861)"
"Celso  Russomano","4741","https://github.com/cpdoc/dhbb/blob/master/text/4741.text","","","","","",""
"Vítor Russomano","4742","https://github.com/cpdoc/dhbb/blob/master/text/4742.text","0","Q43474387","http://www.wikidata.org/entity/Q43474387","Vítor Russomano","Q155","Brazilian politician"
"Raul Ryff","4743","https://github.com/cpdoc/dhbb/blob/master/text/4743.text","0","Q10357628","http://www.wikidata.org/entity/Q10357628","Raul Ryff","Q155","(1911-1999)"
"Alfredo Sá","4744","https://github.com/cpdoc/dhbb/blob/master/text/4744.text","0","Q16488439","http://www.wikidata.org/entity/Q16488439","Alfredo Sá","Q155","Brazilian politician"
"Alfredo Sá","4744","https://github.com/cpdoc/dhbb/blob/master/text/4744.text","1","Q429851","http://www.wikidata.org/entity/Q429851","Alfredo Viejo Sánchez","Q96","Mexican footballer"
"Alfredo Sá","4744","https://github.com/cpdoc/dhbb/blob/master/text/4744.text","2","Q2835630","http://www.wikidata.org/entity/Q2835630","Alfredo Sabbadin","Q38","Italian bicycle racer (1936-2016)"
"Ângelo Calmon De Sá","4745","https://github.com/cpdoc/dhbb/blob/master/text/4745.text","0","Q10396137","http://www.wikidata.org/entity/Q10396137","Ângelo Calmon de Sá","Q155","ex-banker, businessman and Brazilian politician"
"Arnaldo Faria De Sá","4746","https://github.com/cpdoc/dhbb/blob/master/text/4746.text","0","Q16336792","http://www.wikidata.org/entity/Q16336792","Arnaldo Faria de Sá","Q155","Brazilian politician"
